Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@857noel,Wishing her all the very best,0,Tottenham Hotspur Women
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@josephplaysgames-u2s,at least the fans stand behind the womens team when they are losing instead of booing,0,Tottenham Hotspur Women
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@peter6092,Welcome Olivia. Great team to play for xx,1,Tottenham Hotspur Women
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@lycanoftheunderworldselene,Welcome to the family Olivia.,0,Tottenham Hotspur Women
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@613and802,Excellent signing!,0,Tottenham Hotspur Women
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@Matteblak,Solid pickup from Rosengard!,2,Tottenham Hotspur Women
NEW SIGNING OLIVIA HOLDT'S FIRST INTERVIEW // TOTTENHAM HOTSPUR WOMEN,103,1585,10,@jascunnington,🙌 🙌,1,Tottenham Hotspur Women
"NEW YEAR, NEW SIGNING // OLIVIA HOLDT 🤩 // TOTTENHAM HOTSPUR WOMEN",74,731,1,@danielbaldyy,W 🔥,2,Tottenham Hotspur Women
ULTRA COMPETITIVE WARM-UP GAME 😅 // TOTTENHAM HOTSPUR WOMEN,171,2401,2,@grahammorgan8045,😂COYS love what you are doing !!,3,Tottenham Hotspur Women
POST-CHRISTMAS TRAINING SESSION // TOTTENHAM HOTSPUR WOMEN,73,2817,7,@lycanoftheunderworldselene,Ayanes' back.,1,Tottenham Hotspur Women
POST-CHRISTMAS TRAINING SESSION // TOTTENHAM HOTSPUR WOMEN,73,2817,7,@eric_toomuch,Funny girls!,0,Tottenham Hotspur Women
POST-CHRISTMAS TRAINING SESSION // TOTTENHAM HOTSPUR WOMEN,73,2817,7,@Matteblak,2025 here we go! 🎉,0,Tottenham Hotspur Women
POST-CHRISTMAS TRAINING SESSION // TOTTENHAM HOTSPUR WOMEN,73,2817,7,@613and802,Ella ❤,0,Tottenham Hotspur Women
POST-CHRISTMAS TRAINING SESSION // TOTTENHAM HOTSPUR WOMEN,73,2817,7,@TheTiger_TheWolf,"That's an awesome training session definitely builds up teamwork, COYS 🤍",0,Tottenham Hotspur Women
POST-CHRISTMAS TRAINING SESSION // TOTTENHAM HOTSPUR WOMEN,73,2817,7,@jadee._2007.,maite 🔥🔥🔥🔥,0,Tottenham Hotspur Women
WHAT'S YOUR NEW YEAR'S RESOLUTION? ✨,1191,26920,9,@BenJefferson-m5s,Bethany England’s resolution is fabulous 😍,1,Tottenham Hotspur Women
WHAT'S YOUR NEW YEAR'S RESOLUTION? ✨,1191,26920,9,@user-ph3mo7tl9y,❤❤❤❤❤🌹👑🌹🌹🌹🌹🌹🌹😊😊,1,Tottenham Hotspur Women
WHAT'S YOUR NEW YEAR'S RESOLUTION? ✨,1191,26920,9,@CahillJosh,Seeing Beth in a Spurs shirt just isn’t right,1,Tottenham Hotspur Women
