Video ID,Video Title,View Count,Like Count,Comment Count,YouTube Channel,Commenter Name,Comment,Comment Like Count
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@josefperinger3696,Neuerso gut in dem game,3
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@soa4982,4:11 João😂,1
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@TDWOLF1980,FC. BAYERN MUNCHEN WIN CLUBS WORLD CUP🇩🇪🟦🟥🟥⬜ MIA SAN MIA,1
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@martink.1471,Palhinha 😂,0
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@soa4982,썸네일이 자극적이야 😂,1
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@esmukhtert2005,Bayern München sind immer so gut drauf für die Klub Weltmeisterschaft und nächste Saison Bundesliga!!❤️❤️🤍🤍👏🏿👏🏿💪🏿💪🏿💯💯🔥🔥,1
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@Risikesitall,"Glad to see Müller ain’t all gone yet, I’ll miss him though when he’s gone for real 🥹",9
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@m10n31T5yKeKe-n,"Mein Freund dachte, es wäre sexy, mich mit einem Schaumbad zu überraschen. Es war romantisch, bis ich merkte, dass die Blasen weniger ein ""sinnliches Spa"" als vielmehr eine ""schiefgegangene Schaumparty"" waren. Rutschig, wenn sie nass sind, in der Tat✨",0
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@JM42_ae,Ich liebe München,6
hlMTe1ggD5I,Who wins FC BAYERN'S EPIC FOOTBALL TENNIS Tournament? 🔴⚪️,2881,336,11,FC Bayern München,@m10n31T5yGonon,Ihre Videos bringen Abwechslung in mein Online-Erlebnis. Machen Sie weiter so!⚓️👆🧪,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@rafsanimam91311,"Manuwall Neuer
❤from from Bangladesh 🇧🇩🇩🇪",1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@soa4982,노이어귀여워,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@eugenscherle544,"Cooles Video, hätte aber noch gerne die Reaktionen auf die Lösungen gesehen.",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@ClaraElsässer,Tolles Video ❤,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@HollyRobertsCortez-l5h,"nih saya kasih ilmu , main di 🚩𝐒𝐆𝐈𝟖𝟖 !!🚩 gak usah pusing pola dll gas main dapat hasil wd dah gampang",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@LaurynDurhamCortez-o2c,Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari 🚩𝐒𝐆𝐈𝟖𝟖 ❤,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@YeseniaWestCortez-h6n,"gacir banget, main di 𝐒𝐆𝐈𝟖𝟖",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@ChaceByrdCortez-m7m,"Kerennn contentnya bang ,cari situs yang benar itu 𝐒𝐆𝐈𝟖𝟖",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@TristenAnthonyCortez-o7z,"nih saya kasih ilmu , main di 🚩𝐒𝐆𝐈𝟖𝟖 !!🚩 gak usah pusing pola dll gas main dapat hasil wd dah gampang",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@LaceyMullinsCortez-n8j,𝐒𝐆𝐈𝟖𝟖 keren banget 😊,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@HadleyGuerreroCortez-t2p,Akhirnya yg di tunggu2😁 𝐒𝐆𝐈𝟖𝟖,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@DominickRaymondCortez-n2f,Sehat selalu semuanya salam dari 𝐒𝐆𝐈𝟖𝟖 gampang jepe,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@DarnellAndersonCortez-p3g,"Terbaik ❤ memang kak , salam 𝐒𝐆𝐈𝟖𝟖",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@JocelynSchultzCortez-o3y,𝐒𝐆𝐈𝟖𝟖 is the best ❤❤❤,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@AnsleyLinCortez-t6g,Akhirnya yg di tunggu2😁 𝐒𝐆𝐈𝟖𝟖,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@ToddPrinceCortez-o2c,"Terbaik ❤ memang kak , salam 𝐒𝐆𝐈𝟖𝟖",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@AylinRichardCortez-c2b,Ada notif langsung nonton 😂😂 soalnya habis jepe di 𝐒𝐆𝐈𝟖𝟖,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@NathanialKaneCortez-w7n,⭐𝐒𝐆𝐈𝟖𝟖 emang top markotop! JP terus!,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@MaiaHobbsCortez-y5d,gatot barusan coba langsung jatuh perkalian 1000 langsung aja cari situsnya 🚩𝐒𝐆𝐈𝟖𝟖🚩,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@LucyMoraCortez-h2o,0:01 YOo coba di 𝐒𝐆𝐈𝟖𝟖 modal 5k aja bisa jepee ⭐,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@CristalMeyersCortez-b4e,Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝐒𝐆𝐈𝟖𝟖,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@GaigeDunnCortez-w5m,Akhirnya yg di tunggu2😁 𝐒𝐆𝐈𝟖𝟖,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@IsiahLivingstonCortez-m7u,05:35 ⚡️𝐒𝐆𝐈𝟖𝟖⚡️ tempat ngadu nasib wkwkw,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@KodyJarvisCortez-t7e,"Sempet coba yang lain tapi gak semanis di 🚩𝐒𝐆𝐈𝟖𝟖🚩 ,sering ngasih wede bang coba deh cari aja di google",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@JaxHouseCortez-n2p,Class bos🚩 𝐒𝐆𝐈𝟖𝟖🚩 gak ribet depo cepat dan wd lancar,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@ConnorHardyCortez-d5y,0:02 Wah keren 𝐒𝐆𝐈𝟖𝟖 terbaik menang mudah,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@BradenMorseCortez-v8y,"Sempet coba yang lain tapi gak semanis di 🚩𝐒𝐆𝐈𝟖𝟖🚩 ,sering ngasih wede bang coba deh cari aja di google",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@AllanDelgadoCortez-e3h,"Nyimak abang , 𝐒𝐆𝐈𝟖𝟖 Cair mulu 😁",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@MarkusJonesCortez-i2q,"Bermain bersama teman-teman di 𝐒𝐆𝐈𝟖𝟖 semakin seru dan asyik, semakin banyak pula rezekinya!",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@ZionRamseyCortez-w6s,Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari 🚩𝐒𝐆𝐈𝟖𝟖 ❤,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@TroyKruegerCortez-r9o,menurut gw sih situs adil yah di 🚩𝐒𝐆𝐈𝟖𝟖🚩 soalnya menang w di bayar cash gak pakek lama,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@AudreyPeckCortez-w4u,Busett cerahh banget 🚩𝐒𝐆𝐈𝟖𝟖🚩 encess sama koinya lagi ngasih mulu,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@AzulWellsCortez-f5w,𝐒𝐆𝐈𝟖𝟖 keren banget 😊,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@JaquelineSampsonCortez-p9u,"Sempet coba yang lain tapi gak semanis di 🚩𝐒𝐆𝐈𝟖𝟖🚩 ,sering ngasih wede bang coba deh cari aja di google",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@AniyahZavalaCortez-n2s,jepey gmpng banget di 𝐒𝐆𝐈𝟖𝟖 ⭐,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@MyahKramerCortez-q1g,"Min video lu baguss , tetap pilih 𝐒𝐆𝐈𝟖𝟖 😢",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@HunterArroyoCortez-r8t,⭐𝐒𝐆𝐈𝟖𝟖 bikin ketagihan!,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@JuniorRobersonCortez-e9i,✨ 𝐒𝐆𝐈𝟖𝟖 ✨,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@AbdullahAnthonyCortez-e4t,menurut gw sih situs adil yah di 🚩𝐒𝐆𝐈𝟖𝟖🚩 soalnya menang w di bayar cash gak pakek lama,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@AlexisZhangCortez-d5m,Keren 🇮🇩👍🏼. gas di mari kak 𝐒𝐆𝐈𝟖𝟖,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@M1KKS,"ich mag diese art von Videos, wenn Spieler was gegenander/miteinander spielen/quizen etc
nur Schade das man keine Reaktion der Spieler auf das abschneiden der einzelnen Runden sieht...",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@EddieArafa,"Mashallah, Manu has a very beautiful handwriting!",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@bhhh143,Rodrigo Mora ❤,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@PaulMuller-nq7od,Manuel neuer ich liebe dich bitte kannst du mich grüßen bitte bitte bitte bitte bitte bitte bitte bitte bitte bitte bitte,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@MusaHasnain04,Manuel Neuer the human wall!,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@kimigulidow9230,Thanks Guys,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@hanslandau3091,"Da haben sich die zwei richtigen Überbezahlten getroffen.
Beide werden keine Rolle für die CL spielen und kosten den Verein nur eine Menge Geld.",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@pedrobatista5913,FC Bayern München World Champions 2025.,1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@rszanger,"Neuer has a calm personality, a good demeanor,  and the best goalkeeper in modern football,  in my opinion.",6
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@valdanohutapea,Sign me For FC Bayern President 😂,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@AsdAsd-ru7ko,even them they trying to forget sane,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@TraeYoungAintGotShitOnMe,Wäre schön gewesen die reaktionen zur auflösung noch gesehen zu haben,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@Musiatel49,Endlich mal wieder mit Manu😎,5
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@Mara-Lyna,"I Love you Manuel Neuer😍❤️
Du bist mein GOAT🐐❤️",9
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@Mancityandpsgfan,I love fc Bayern muchen man city,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@Messi-i8y1b,"Neuer is goatkeeper 
Messi is goat of players 
Bayern is goat of clubs",1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@elaplepi7854,Bayern Munich is the best club in the world I love Bayern Munich,1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@leticiaa.29,Super Video. 🫶🏼 hat Spaß gemacht es anzuschauen ❤️🤍,1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@pepemolina,Mía San mía,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@kingedin4628,Ich liebe Gnabry,9
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@gabrielvp3365,"Es scheint, dass Rafael Leão im Moment keine Option ist, da Mailand ihn nicht verkaufen möchte und die Vertragsauflösungsvereinbarung in seinem Vertrag mit dem AC Mailand einen sehr hohen Preis hat, den der FC Bayern nicht zahlen will und ich stimme zu, aber es gibt immer noch viele Weltklasse-Optionen, die auf dem Markt verfügbar sind. Warum versucht ihr nicht, die Vertragsauflösungsgebühr von Nico Williams in Höhe von 60 Millionen Euro zu aktivieren? Dieser Preis wäre im Vergleich zu anderen Optionen nicht so hoch. Und er ist ein sehr guter Spieler, er hat 2024 eine unglaubliche Europameisterschaft gespielt. Wenn es nicht er ist, in Ordnung, aber verpflichtet jemand anderen, um Coman/Sané zu ersetzen, aber von Weltklasse.",1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@gabrielvp3365,"Der spezielle Transfermarkt für Verpflichtungen zur Teilnahme an der Klub-Weltmeisterschaft wurde heute, am 01.06.2025, offiziell eröffnet. Ich hoffe, ihr erinnert euch an den Druck der Fans und tätigt Verpflichtungen für das Turnier, andernfalls werden wir, wenn wir mit demselben Team wie in der letzten Saison antreten, verlieren. Höchstens erreichen wir das Viertelfinale, so wie es in der UCL war. Der FC Bayern, der einer der größten Vereine der Welt ist, muss maximale Ambitionen haben, um alle wichtigen Trophäen zu gewinnen, sei es die UCL oder die Klub-Weltmeisterschaft. Enttäuscht die Fans nicht! Wir vertrauen euch! Seid nicht nachlässig!",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@amani-tv-n1t,"May the peace, mercy, and blessings of God be upon you. Your sister from Gaza lives in a tent and the situation is tragic because of the war against us. I need your donation to provide food.




TBoSppbqqEWusR13uJiAGx7fG7NTw56qtm
الشبكة Trc20",0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@goldengun9763,Überbezahlt hoch ski,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@dramatish,"Leroy hat soooo gut gespielt, dass er r komplett vergessen wurde.",13
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@dorastips19,"Watching neur makes happy 
Cool guy😘❤️
My goat❤️",8
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@abdullahriyadh6121,Manu ❤️,4
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@abdullahriyadh6121,3:06 they also don't rate him,5
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@mehdi-w3s8tcanada,Neuerrrrrrr❤❤❤❤,5
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@deanjackson2125,Better be 3 wins in Club World Cup Group C,2
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@kingsleykamasutra8575,"Neuer ist der König der Könige!!
Einfach ein Traum das er für Bayern spielt😎",32
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@martink.1471,Super Video mit den zwei Manu Serge♥️🤍,4
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@dominickonrad6920,Bei sovielen Spielern könnte das mit sane passieren..,0
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@itslemonx847,"“Chelsea hat ein Kader, sind ja 100 Leute da” 🤣🤣🤣",46
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@deserve__748,Almost 40mio in wages 😂,1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@txni_sndri,"7:57 ""Serge hat mir geholfen""
 Manu macht ihn einfach kurz zum Sidekick 😭",55
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@asllahuarachajesusmanuel8926,Gnabri   atento,2
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@wokeaf1337,Den Sane haben sie mental schon abgeschrieben 🤣🤣🤣,24
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@Capibara_insano523,The goats I love Manuel Neuer,43
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@benedikttushaus8183,Both goats…,9
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@shqiptarkosoves8437,Lfff nur einen richtig,1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@Spooderman0908,Nice vid bud,4
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@wasweissdennichschon,"oje,  Sané noch nicht mal weg und schon vergessen.",1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@VanessaMedina-c2x,Cómo estás cómo están mis muchachos estaba portando bien soy Vanessa 😊,1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@idkjustsam06,i love neuer so much,90
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@VanessaMedina-c2x,Ola fc Bayern buenas días 🤗❤️🤍❤️🥰👍😊,2
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@VanessaMedina-c2x,❤❤❤❤❤❤😊,1
z2LKhAwNB98,"""Manu, we need to know that!"" 🤦🏻‍♂️ | Neuer & Gnabry take on the FIFA Club World Cup Quiz 💡",31623,1806,101,FC Bayern München,@wolfgangberger7890,Geiles Video,13
