Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel
Quanto sei Expert di calcio femminile? Ep. 6 - Sofia Colombo e Rachele Baldi (con Luca Sepe),18,771,4,@lucaromano8050,Daglie Colombo a centrocampo buoni piedi un po' di grinta in più daglie,0,Napoli Femminile
Quanto sei Expert di calcio femminile? Ep. 6 - Sofia Colombo e Rachele Baldi (con Luca Sepe),18,771,4,@lucaromano8050,Grande Baldi,0,Napoli Femminile
"La bellezza della sostenibilità | Napoli Femminile, Idea Bellezza e Legambiente insieme per il mare",4,62,1,@lucaromano8050,Forza Napoli forza Napoli,0,Napoli Femminile
Sassuolo - Napoli Femminile 0-0 | HIGHLIGHTS,6,159,5,@lucaromano8050,"W il mio capitano, danza sul prato verde a strisce bianche.",0,Napoli Femminile
Sassuolo - Napoli Femminile 0-0 | HIGHLIGHTS,6,159,5,@lucaromano8050,Erzy Erzy Erzy dai che segni,0,Napoli Femminile
Sassuolo - Napoli Femminile 0-0 | HIGHLIGHTS,6,159,5,@simonesorrenti7964,"Pareggio giusto, ma peccato per il rigore.
#16 Goldoni💙🔝",0,Napoli Femminile
Sassuolo - Napoli Femminile 0-0 | HIGHLIGHTS,6,159,5,@lucaromano8050,Bellissima partita difficilissima,0,Napoli Femminile
Sassuolo - Napoli Femminile 0-0 | HIGHLIGHTS,6,159,5,@lucaromano8050,Brave ragazze così mi piacete,0,Napoli Femminile
Sassuolo - Napoli Femminile | MATCH PREVIEW,7,132,1,@lucaromano8050,Dai ragazze Forza,0,Napoli Femminile
Quanto sei Expert di calcio femminile? Ep. 5 - Emma Errico e Heden Corrado (con Luca Sepe),10,165,1,@lucaromano8050,Daglie Ragazze,0,Napoli Femminile
"Che bellezza, il Napoli Femminile! Ep. 7 - Emily Garnier",3,95,2,@lucaromano8050,"Garnier sei dolce come lo zucchero, ma in campo sei la colonna portante della difesa. Forza Ragazze",0,Napoli Femminile
"Che bellezza, il Napoli Femminile! Ep. 7 - Emily Garnier",3,95,2,@yassinsaad2566,⚪🔵🇮🇹❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,Napoli Femminile
Napoli Femminile - Lazio 0-1 | HIGHLIGHTS,9,316,3,@lucaromano8050,"Le potenzialità ci sono, bisogna lavorare per farle emergere senza troppi condizionamenti e attriti, una buona partita vede in equilibrio tutte le parti della squadra, credo di poter dire che questo non avviene, spero nel futuro Forza ragazze",0,Napoli Femminile
Napoli Femminile - Lazio 0-1 | HIGHLIGHTS,9,316,3,@lucaromano8050,"Purtroppo una bruttissima partita non credo che sia una buona cosa vedere la palla non che non entra in rete, questo è il calcio",0,Napoli Femminile
Napoli Femminile - Lazio 0-1 | HIGHLIGHTS,9,316,3,@mariaroberto1322,FORZA RAGAZZE 💙,0,Napoli Femminile
Sampdoria - Napoli Femminile | INTERVISTE,4,165,2,@lucaromano8050,"Che bel campionato, Roma e Juventus e poi noi, fino alla fine trepidante attesa e emozioni. forza ragazze",0,Napoli Femminile
Sampdoria - Napoli Femminile | INTERVISTE,4,165,2,@lucaromano8050,Grandissima Baldi,0,Napoli Femminile
Sampdoria - Napoli Femminile 1-0 | HIGHLIGHTS,7,182,2,@lucaromano8050,Grande Baldi sempre la migliore,0,Napoli Femminile
Sampdoria - Napoli Femminile 1-0 | HIGHLIGHTS,7,182,2,@lucaromano8050,Grandissima Baldi,0,Napoli Femminile
Sampdoria - Napoli Femminile | MATCH PREVIEW,6,158,1,@lucaromano8050,Brava Paola brave ragazze buona partita,0,Napoli Femminile
Quanto sei Expert di calcio femminile? Ep. 4 - Claudia Mauri e Arianna Acuti (con Luca Sepe),8,198,2,@lucaromano8050,A me Mauri piace è piacentissima,0,Napoli Femminile
Quanto sei Expert di calcio femminile? Ep. 4 - Claudia Mauri e Arianna Acuti (con Luca Sepe),8,198,2,@lucaromano8050,Che occhi Acuti,0,Napoli Femminile
Napoli Femminile - Juventus 0-2 | INTERVISTE,0,111,2,@deannabaldi587,B,0,Napoli Femminile
Napoli Femminile - Juventus 0-2 | INTERVISTE,0,111,2,@deannabaldi587,"Brave
Qvel",0,Napoli Femminile
Napoli Femminile - Juventus 0-2 | HIGHLIGHTS,14,621,1,@lucaromano8050,Baldi sempre presente e cazzuta brava,0,Napoli Femminile
Napoli Femminile - Juventus | MATCH PREVIEW,7,276,2,@geppygisonna7154,In verità sei tra gli allenatori più scostanti che il Napoli Femminile abbia mai avuto. Neanche i risultati ti danno troppo ragione. Speriamo di finire bene quest'anno e di prendere qualcuno che faccia giocare a calcio la squadra. La simpatia è un optional...,0,Napoli Femminile
